Client,Supplier,SupplierAccountGroup,SupplierName,SupplierFullName,IsBusinessPurposeCompleted,CreatedByUser,CreationDate,IsOneTimeAccount,AuthorizationGroup,VatRegistration,AccountIsBlockedForPosting,TaxJurisdiction,SupplierCorporateGroup,Customer,Industry,TaxNumber1,TaxNumber2,TaxNumber3,TaxNumber4,TaxNumber5,TaxNumber6,PostingIsBlocked,PurchasingIsBlocked,InternationalAllocationNumber1,InternationalAllocationNumber2,InternationalAllocationNumber3,AddressId,Region,OrganizationBpName1,OrganizationBpName2,CityName,PostalCode,StreetName,Country,ConcatenatedInternationAllocNo,SupplierProcurementBlock,SuplrQualityManagementSystem,SupplierLanguage,PhoneNumber1,FaxNumber,IsNaturalPerson,VatLiability,ResponsibleType,TaxNumberType,BusinessType,BirthDate,SortField,PhoneNumber2,DeletionIndicator,TaxInvoiceRepresentativeName,IndustryType,TradingPartner,DataMediumExchangeIndicator,TrainStationName,AlternativePayeeIsAllowed,SupplierIsPlantRelevant,SupplierPlant,FactoryCalendar
812,0000236882,ZOTH,鈴木銀行有限会社 - Logistica,鈴木銀行有限会社 - Logistica,,I3WHY1YZZC,20220617,,,YXA9MKVRKRMRRD4Z2,,JP8247868889,,0010108856,1169,4V9H990FIOG27RPK,37130876504,,,,,,,6712366,37691,9,0004660704,XX,鈴木銀行有限会社 - Logistica,Chemicals 株式会社,新宿区,050395,130 山口 Street,JP,6712366376919,01,0176,J,+34998001672,,,,,GB,,,鈴木銀行有限会社,,,,Servicos Industriais,,,クルー 数字,,,P004,02
700,0000237086,ZSVC,Pimenta - ME - Servicos Industriais,Pimenta - ME - Servicos Industriais,,E0SKELXBOO,20251022,,,,,,0000069079,0010048834,7607,61803964873149  ,,,,,,,,7489464,76996,9,0004672596,SP,Pimenta - ME - Servicos Industriais,Procurement,Lopes Paulista,49747653,"Conjunto Costela, 410",BR,7489464769969,,8015,P,+5544988665350,,,,,DE,,,PIMENTAME,,,,,,,,,,P001,01
400,0000237087,ZOTH,"Wallace, Saunders and White - Componentes","Wallace, Saunders and White - Componentes",,CGB2BZ54SHL3,20191230,,,,,GB8211200883,,0010116615,7085,GB322474611378,,,,,,,,5297038,62083,2,0000297003,LDN,"Wallace, Saunders and White - Compo",Wholesale PLC,Mitchellborough,NV3546HP,26 Price Plain,GB,5297038620832,01,7131,E,+40618104450,+23226828650,,,,,,,WALLACESAU,+86803501413,,,,,,,,,P002,02
100,0000237139,ZLIF,"Balla, Sraffa e Notarbartolo SPA - Componentes","Balla, Sraffa e Notarbartolo SPA - Componentes",,QPZT3I,20190216,,,6H9F0PD0EU4G,,IT4462717042,,0010111461,2965,X9NQA0U1OU,,,66PJYZWGE94B9HJHO7,,,,,3437143,74111,5,0000614455,LAZ,"Balla, Sraffa e Notarbartolo SPA - ",Systems S.p.A.,Molfetta,30407,"Rotonda Caccioppoli, 10 Piano 2",IT,3437143741115,01,4680,I,+83165971124,,,,,,,,BALLASRAFF,+44710313720,,,,,,,,,P002,02
400,0000237164,ZOTH,Kade Holt GmbH & Co. OHG - Servicos Industriais,Kade Holt GmbH & Co. OHG - Servicos Industriais,,7RVT5NO6,20220920,,,,,DE6010981630,,0010070490,3851,DE383072714,,,,,,,,6404217,55400,8,0000814853,HE,Kade Holt GmbH & Co. OHG - Servicos,Maritime AG,Havelberg,86601,Benthinweg 9,DE,6404217554008,01,2043,D,+49606887094,,,,,US,,,KADEHOLTGM,+49348045004,,,Processos Continuos,,,,,,P001,01
700,0000237221,ZIMP,Benoit Petitjean S.A.S. - Componentes,Benoit Petitjean S.A.S. - Componentes,,HL1TCKGJQF,20190810,,,,,,0000802957,0010006426,4120,A5EVYJZCMB,84474151380,,,,,,,2681733,50521,2,0002831590,NAQ,Benoit Petitjean S.A.S. - Component,Export,Pages,68900,avenue Margot Vincent,FR,2681733505212,02,3106,F,+32708227189,,,,,FR,,,BENOITPETI,,,,Manufatura Discreta,,,,,,P004,02
300,0000237289,ZSVC,Lewis Inc - Servicos Industriais,Lewis Inc - Servicos Industriais,,6U4E8PJ1AADL,20231010,,,,,US1998296762,,0010050901,9010,42-6183096,,,,,,,,2494296,44638,1,0003689420,FL,Lewis Inc - Servicos Industriais,Trading Corp.,Millerchester,73168,6726 Bryant Bridge Suite 051,US,2494296446381,02,3109,E,+18542731817,,,,,GB,Alimentos e Bebidas,,LEWISINC,,,,Processos Continuos,,,,,,P001,01
600,0000237377,ZSVC,Acosta y Lomeli S.A. - Servicos Industriais,Acosta y Lomeli S.A. - Servicos Industriais,,UZQ8O0,20130723,,,MDZAC9EN,,,,0010077015,4694,EGDMZGFYT,,,,,,,,2885752,64316,8,0009398921,QUE,Acosta y Lomeli S.A. - Servicos Ind,Systems S.A. de C.V.,San Yuridia los bajos,005187,Continuación Campeche 755 659,MX,2885752643168,01,9884,S,+49341243144,,,,,MX,,,ACOSTAYLOM,,,,,767387,1,,,,P001,02
400,0000237425,ZE01,"Morse, Clark and Mercado - Servicos Industriais","Morse, Clark and Mercado - Servicos Industriais",,NEKHED7DB,20240503,,,,,,0000698432,0010014594,8579,10-9446970,05259344106,,,,,,,7374367,71478,8,0001326988,CO,"Morse, Clark and Mercado - Servicos",Packaging Inc.,Port Margaret,24735,7332 Benjamin Crossroad,US,7374367714788,01,2051,E,+19655188675,,,,,MX,,,MORSECLARK,+12987999634,,,Manufatura Discreta,,,,,,P004,01
700,0000237571,ZLIF,Uribe-Nieto - Servicos Industriais,Uribe-Nieto - Servicos Industriais,,8H307Y,20130802,,,42LDAAI7TLEO8K,,MX5563343038,,0010048126,8691,9G3CN2FKQ4H,66557980597,,,,,,,1932029,80458,4,0005000122,YUC,Uribe-Nieto - Servicos Industriais,Industrial S. de R.L.,San José Luis de la Montaña,034603,Pasaje Aguascalientes 003 216,MX,1932029804584,02,6591,S,+55204794724,+78539798658,,,,BR,Industria de Embalagens,,URIBENIETO,,,Ing. María,,,,,X,,P002,01
300,0000237599,ZLIF,Jones Group - Servicos Industriais,Jones Group - Servicos Industriais,,T4T1UBAMRM9,20200314,,,,,US5322230840,,0010112700,5813,60-3901267,,,,,,,,5052227,95043,4,0003144812,CA,Jones Group - Servicos Industriais,Regional Hub,Port Johnathan,49781,730 Flores Crescent Suite 466,US,5052227950434,02,4476,E,+19018136881,,,,,GB,,,JONESGROUP,,,,,,1,,,,P003,02
600,0000237624,ZE02,Plath KGaA - Materiais,Plath KGaA - Materiais,,U753M89,20180316,,,DE116016513,,,0000925657,0010041341,3980,DE468422627,95526935400,,,,,,,7850390,37963,7,0008051860,,Plath KGaA - Materiais,Electronics SE,Prenzlau,13428,Flantzplatz 69/70,DE,7850390379637,02,3968,D,+49458027659,,,,,MX,,,PLATHKGAA,,,,,,,,,,P004,01
700,0000237698,ZOTH,Joly - Logistica,Joly - Logistica,,L498VZ,20180420,,,,,FR3547914533,,0010086509,3094,PM6F861U8Q9O,,,,,,,,6003842,29323,3,0001422415,IDF,Joly - Logistica,Tech SAS,Sainte Gabrielle-les-Bains,13773,chemin de Gauthier,FR,6003842293233,02,6653,F,+41539289744,,,,,MX,Eletroeletronico,,JOLY,,,,,,,,,,P002,01
812,0000237747,ZSVC,"Anaya, Reyna y Carrión - Componentes","Anaya, Reyna y Carrión - Componentes",,QKCD0W6KO,20230529,,,,,MX7976356975,,0010027939,0654,OIZK5QXE3KKW4N,03618155653,,,ZY7PG5VNXT3KZG,,,,9683077,39518,1,0001210889,,"Anaya, Reyna y Carrión - Componente",Tech S. de R.L.,Nueva Mauricio,020217,"Calle Qatar 449 Edif. 685 , Depto. ",MX,9683077395181,02,1551,S,+59858097781,,,,,DE,,,ANAYAREYNA,,,María Cris,Processos Continuos,,1,,,,P004,01
200,0000237759,ZLIF,da Luz - Servicos Industriais,da Luz - Servicos Industriais,,ZV5XW6J,20140117,,,18204465563968,,BR5231938806,,0010049265,9108,18204465563968  ,62375455936,,,,,,,5307092,31922,3,0006833763,MG,da Luz - Servicos Industriais,Automotive ME,Jesus,04691665,"Trevo de Carvalho, 38",BR,5307092319223,,9051,P,+5552936920943,,,,,MX,,,DALUZ,,,,,,1,,,,P002,01
300,0000237786,ZOTH,Dos Santos - Servicos Industriais,Dos Santos - Servicos Industriais,,6EYZ1CHQ4Q1E,20121219,,,N4ARIQDDXDHU80PAPLJ,,,,0010052552,7366,SFGO1OLC1,02103133211,,,,,,,1431526,17170,1,0005923736,,Dos Santos - Servicos Industriais,Trading SA,Ribeiro-les-Bains,77758,"99, boulevard Adrien Guillot",FR,1431526171701,01,1703,F,+85817666303,,,,,MX,,,DOSSANTOS,,,,,,1,,,,P003,02
812,0000237788,ZSVC,"Mcknight, Stewart and Miller - Servicos Industriais","Mcknight, Stewart and Miller - Servicos Industriais",,BF3HU9W941FU,20180913,,,7MZ0H4JDVCLXU,,US4047366034,,0010100467,0944,57-4008127,27851041652,I2MIFNEP3Y75UDI8G7,,,,,,5436841,46659,8,0002578943,FL,"Mcknight, Stewart and Miller - Serv",Shared Services,East Johnville,49628,39466 Michelle Roads,US,5436841466598,02,2319,E,+19984335598,,,,,GB,,,MCKNIGHTST,,,,,,,,X,,P001,02
200,0000237808,ZE01,Ollivier - Componentes,Ollivier - Componentes,,CRXIKL,20140320,,,QT0KGW4GILW07M,,FR7124766397,,0010112778,5799,90CSQEOZXG0WVDE7,,,,,,,,4923716,97334,1,0002359612,IDF,Ollivier - Componentes,Maritime SAS,Lagarde,29322,"849, chemin de Lacombe",FR,4923716973341,02,0073,F,+27762194210,,,,,US,,,OLLIVIER,,,,,,,,,,P004,01
600,0000237898,ZIMP,Lewis-Campbell - Servicos Industriais,Lewis-Campbell - Servicos Industriais,,8XEYQ,20230906,,,4LUIKG6WLZTIEEWZJKE,,US6073152613,,0010006324,4329,83-2941830,,,,2743K8QO4AO0JC24O5U31HBX6ZWI59U2WCL1AI342,,,,1315768,63385,4,0004426846,TX,Lewis-Campbell - Servicos Industria,Chemicals LLC,Michaelbury,46433,9548 Mcguire Valley Suite 905,US,1315768633854,02,1465,E,+15776432491,,,X,,MX,,,LEWISCAMPB,,,,,,,,,,P003,02
200,0000237941,ZSVC,Poulain - Materiais,Poulain - Materiais,,R4UJVMQOMTYM,20121027,,,,,FR0515185644,,0010112233,6252,LS3Y3MJXK7PV5R,,,,,,,,7423135,83613,5,0001358791,IDF,Poulain - Materiais,Tech SA,Roy-sur-Nguyen,22223,"179, rue Anastasie Lefebvre",FR,7423135836135,,9161,F,+63985498150,+26532726308,,,,GB,,,POULAIN,,,,,,,,,,P002,02
300,0000237955,ZLIF,"Russell, Williams and Jones - Servicos Industriais","Russell, Williams and Jones - Servicos Industriais",,RYAV5WO9X8M9,20191103,,,MW7UVP8BF9L274VPMJP,,CA5141561250,,0010111691,5468,M71J6XK5NF,,,,,,,,1901820,26947,3,0009022873,AB,"Russell, Williams and Jones - Servi",Operations,Richardsontown,050646,26149 Beard Turnpike,CA,1901820269473,02,7350,E,+15784652372,,,,,BR,Logistica Integrada,,RUSSELLWIL,+18989825088,,,,,,,,,P002,02
300,0000237989,ZIMP,伊藤農林合同会社 - Servicos Industriais,伊藤農林合同会社 - Servicos Industriais,,6ZOA1FQOL00,20251123,,,,,JP8478098884,,0010025360,8331,DX31P28EJ5I,,,,,,,,4363655,28137,2,0002195289,XX,伊藤農林合同会社 - Servicos Industriais,Automotive 株式会社,川崎市中原区,058052,236 伊藤 Street,JP,4363655281372,02,5518,J,+85440423550,+77213032720,,,,US,Industria Metalurgica,,伊藤農林合同会社,+77652867851,,,,554880,,,,,P003,02
300,0000237996,ZOTH,Reichmann Lorch AG - Componentes,Reichmann Lorch AG - Componentes,,GUJKZP279GQ,20240211,,CTYX,,,DE0445065480,,0010006573,5876,DE208133932,,,,,,,,5980889,71711,2,0005922910,NW,Reichmann Lorch AG - Componentes,Wholesale GmbH,Gardelegen,59342,Süßebierplatz 55,DE,5980889717112,01,9015,D,+49641664187,+49776785711,,,,US,,,REICHMANNL,,,,Distribuicao Regional,,,,,,P003,02
812,0000238142,ZE01,Sabatini-Zamengo Group - Materiais,Sabatini-Zamengo Group - Materiais,,ZPQLJH7,20151107,,,,,IT0052139394,,0010002135,0275,SWQUE42C5P,,,,,,,,7755155,76871,7,0008050187,LAZ,Sabatini-Zamengo Group - Materiais,Trading S.p.A.,Vazia,32752,"Via Sordi, 86",IT,7755155768717,01,4910,I,+43119029783,,,,,US,,,SABATINIZA,,,,,,,,,,P001,01
100,0000238172,ZIMP,Infraestructuras del Sur S.A.T. - Materiais,Infraestructuras del Sur S.A.T. - Materiais,,IKQPSUL475W,20240912,,,,,ES6604462523,,0010092967,6844,7VNSFW9WBHK7,,,,,,,,6775502,20943,3,0002183360,MAD,Infraestructuras del Sur S.A.T. - M,Export,Baleares,090884,Camino de Reinaldo Agullo 66,ES,6775502209433,02,3309,S,+54123054757,,,,,US,,,INFRAESTRU,,,,Canal Digital,,,,,,P001,01
510,0000238185,ZE02,Brun Nicolas S.A.S. - Logistica,Brun Nicolas S.A.S. - Logistica,,M9ODXPF1L,20240327,,,,,FR2154970621,,0010085654,2652,45YFXQCXOQP,,,,,,,,5547847,57671,0,0003190769,ARA,Brun Nicolas S.A.S. - Logistica,Industrial SA,Martinez,75501,"39, rue Claudine Devaux",FR,5547847576710,01,9012,F,+37289022826,,,,,FR,,,BRUNNICOLA,,,,,,,,,,P003,01
510,0000238213,ZOTH,Schmiedt OHG mbH - Servicos Industriais,Schmiedt OHG mbH - Servicos Industriais,,SCIM9ZDYI,20200403,,,DE333998286,,DE7150649960,,0010011732,5334,DE386739161,97656827021,,,,,,X,0324169,26774,4,0003949603,HE,Schmiedt OHG mbH - Servicos Industr,Foods SE,Hettstedt,45022,Gerald-Gotthard-Allee 21,DE,0324169267744,02,1923,D,+49517598012,,,,,DE,,,SCHMIEDTOH,+49785685047,,,,,1,,,,P002,01
600,0000238399,ZIMP,Sampaio Ltda. - Logistica,Sampaio Ltda. - Logistica,,Z0H221J96,20240712,,,54181943988993,,,,0010047179,0093,54181943988993  ,,,,,,,,2278101,06971,1,0009594016,PR,Sampaio Ltda. - Logistica,Trading S.A.,da Luz,41458822,"Parque da Cunha, 50",BR,2278101069711,02,8637,P,+5518927082986,,,,,DE,,,SAMPAIOLTD,,,,,,1,,,,P002,02
400,0000238409,ZE01,Martinez-Nguyen - Componentes,Martinez-Nguyen - Componentes,X,PNMJ8W9Z8G,20151012,,,,,US3411848977,,0010011567,4735,16-1949242,,,,,,,,5685009,02734,9,0006666675,MA,Martinez-Nguyen - Componentes,Procurement,Jesseview,13274,38579 Caroline Place Suite 869,US,5685009027349,01,5800,E,+19435691870,+19439983688,,,,BR,Alimentos e Bebidas,,MARTINEZNG,,,,,336316,1,,,,P004,02
200,0000238461,ZSVC,Ponce y Ramirez S.L.L. - Logistica,Ponce y Ramirez S.L.L. - Logistica,,4Q6I9YZ131,20190521,,,4AOBO35PDEK5ER37F,,ES2364788544,0000315307,0010028350,5601,5YS84QO4O88XKSW,,,,,,,,3408319,20963,1,0001260088,VAS,Ponce y Ramirez S.L.L. - Logistica,Tech S.A.,Las Palmas,083825,Ronda de Toribio Marí 57,ES,3408319209631,02,7041,S,+58134012732,,,,,GB,,,PONCEYRAMI,+59979665512,,,,,,,,,P001,02
200,0000238497,ZE01,Brito - Servicos Industriais,Brito - Servicos Industriais,,P1TM43HK,20210120,,,77888482681855,,,,0010032159,4904,77888482681855  ,,,,,3SKZ0RUOGC5OON4U3AQC,,,3131543,45288,0,0000970761,RS,Brito - Servicos Industriais,Procurement,Nogueira de Cunha,14337804,"Travessa Liz Pires, 7",BR,3131543452880,02,3367,P,+5518928197132,,,,,,,,BRITO,,,,,,,,,,P003,01
100,0000238537,ZLIF,Flynn-Begum - Materiais,Flynn-Begum - Materiais,,MIK8J8V8,20211201,,,3TB99290IW8G6CAC,,,,0010071115,0081,GB725266743258,41880877173,,,,,,,9209943,44911,2,0008792079,YKS,Flynn-Begum - Materiais,Distribution,Hugheschester,YD6640YJ,8 Gardner Viaduct,GB,9209943449112,02,9923,E,+50643549822,+66271753028,,,,,,,FLYNNBEGUM,,,Mrs Charlo,,,,,,,P002,01
200,0000238565,ZE01,合同会社中島水産 - Componentes,合同会社中島水産 - Componentes,,U7CMAXW9QB,20240501,X,,I0QM9QLJ8,,JP5247426885,,0010024186,6806,ERMWAR8A8UZK,,,,,,,,7023577,60956,7,0006352028,XX,合同会社中島水産 - Componentes,Operations,あきる野市,088841,058 高橋 Street,JP,7023577609567,01,2679,J,+78937915278,+44425527273,,,,DE,Distribuicao Atacadista,,合同会社中島水産,+39442399198,,,,,,,,,P004,01
400,0000238586,ZOTH,"Matthews, Allen and Lloyd - Servicos Industriais","Matthews, Allen and Lloyd - Servicos Industriais",,RABB37Q70,20250816,,,IG69OHOPSCNW8,,GB2664464081,,0010005956,8708,GB155358768748,,,,,,,,7400297,20894,9,0004307673,LDN,"Matthews, Allen and Lloyd - Servico",Export,Johnsonbury,GG3606SH,Studio 56 Hughes Station,GB,7400297208949,01,4136,E,+70143511197,,,,,BR,,,MATTHEWSAL,,,,,702295,,,,,P001,02
300,0000238597,ZLIF,Morais - Componentes,Morais - Componentes,,B8S5OAEC2K6Y,20200422,,,,,PT3158067210,,0010098685,9102,15WYJJJLR0I,,,,,,,,2862691,11656,0,0004717706,XX,Morais - Componentes,Automotive Lda.,Cartaxo,006578,"Av Lucas Baptista, 406",PT,2862691116560,01,,P,+47321520255,,,,,FR,Eletroeletronico,,MORAIS,,,,Processos Continuos,,,,,,P004,02
300,0000238665,ZOTH,Peacock PLC - Logistica,Peacock PLC - Logistica,,NLG5KJ60UFHE,20121129,,,KMF4Y69VOP2L2OB5G,,GB1122389671,,0010030658,3327,GB337771128961,,,,,,,,1145998,84702,4,0009706411,,Peacock PLC - Logistica,Regional Hub,Port Pamela,XZ5526CO,Flat 33 Cartwright Track,GB,1145998847024,01,8610,E,+80485122864,,,X,,,,,PEACOCKPLC,,,,Exportacao,,,,,,P004,02
100,0000238674,ZLIF,"Taylor, Miller and Kline - Servicos Industriais","Taylor, Miller and Kline - Servicos Industriais",,9B0YL,20160802,,UGKU,,,,,0010105966,2919,68-5413870,,,,,,,,4832901,50609,8,0004654311,WA,"Taylor, Miller and Kline - Servicos",Automotive Inc.,Feliciashire,58787,1274 Cobb Course,US,4832901506098,01,1312,E,+17587788543,,,,,MX,,,TAYLORMILL,+17018690762,,,,,1,,,,P001,01
812,0000238715,ZSVC,Randazzo SPA - Servicos Industriais,Randazzo SPA - Servicos Industriais,,17AJOX8S7QX,20130323,,,,,IT5748381553,,0010007532,9869,FJW49HDG,,,,,,,,6346287,22774,2,0000283306,VEN,Randazzo SPA - Servicos Industriais,Automotive S.p.A.,Mühlen/Pfalzen,75484,"Viale Serafina, 7 Appartamento 28",IT,6346287227742,02,0057,I,+44756375304,,,,,MX,,,RANDAZZOSP,,,,,290719,,,,,P003,02
400,0000238761,ZE02,Bachmann GmbH & Co. KG - Materiais,Bachmann GmbH & Co. KG - Materiais,,P4EH27ITY2HK,20200601,,,DE710157857,,,0000523207,0010085398,1391,DE960670608,,,,,,,,1707459,57963,7,0008718154,BY,Bachmann GmbH & Co. KG - Materiais,Packaging GmbH,Auerbach,19740,Henschelring 21-29,DE,1707459579637,01,,D,+49719147873,,,,,MX,,,BACHMANNGM,,,,,,,,,,P002,01
400,0000238767,ZLIF,Smith PLC - Componentes,Smith PLC - Componentes,,H7NHZ6PQ1J,20160206,,,,,,,0010089849,3961,16-8420501,,,,,,,,8827560,99059,4,0006672580,IL,Smith PLC - Componentes,Automotive LLC,Jessicaborough,66774,0472 Chavez Meadows Suite 152,US,8827560990594,01,1457,E,+17988009372,,,,,GB,,,SMITHPLC,+16642941747,,,,,,,,,P002,01
510,0000238873,ZIMP,"Gallegos, Cedillo y Fierro - Servicos Industriais","Gallegos, Cedillo y Fierro - Servicos Industriais",,RL91VYFJOJ3,20191011,,,YIS3WJ8Z,,,,0010074937,6253,I7OVQ7I96A4SJBR3,04280100197,,,,,,,0172250,52125,4,0002921722,JAL,"Gallegos, Cedillo y Fierro - Servic",Regional Hub,Nueva Djibouti,83049,Circunvalación Treviño 344 Interior,MX,0172250521254,01,1332,S,+59403387083,,,,,,,,GALLEGOSCE,,,,,,,,,,P002,01
600,0000238916,ZE01,Esteves - Materiais,Esteves - Materiais,,WWBYQ3K58S,20250102,,,,,PT3986676493,,0010042057,2331,R2NP5SJBFDE1P,,,,AWD4CX6BC6HOYY7PGMXFSAQQ6Q,CTAQXE27VEV6EZS6T5GH,,,9704263,73938,0,0005699933,XX,Esteves - Materiais,Operations,Funchal,008827,"Alameda de Tavares, 6",PT,9704263739380,01,4451,P,+66255939336,,,,,DE,,,ESTEVES,+63441589503,,,,,,,,,P003,01
812,0000238957,ZSVC,"Mitchell, Harris and Thomas - Componentes","Mitchell, Harris and Thomas - Componentes",,81AV630NQDJ,20190926,,,4NOIEJ4MQOFBJ2RAJM4,,,,0010067072,9566,209RYGU72S,45760049160,,,,,,,1584492,99450,5,0001423037,BC,"Mitchell, Harris and Thomas - Compo",Metals Inc.,West Jordan,056822,52289 Jenkins Corners Suite 006,CA,1584492994505,02,6248,E,+13913020120,+13915248871,,,,MX,,,MITCHELLHA,,,,,,,,,,P003,02
100,0000239109,ZLIF,Blümel Lehmann GmbH - Logistica,Blümel Lehmann GmbH - Logistica,,2W41B9UXSYGP,20220428,,,DE605457027,,,,0010041356,0020,DE002111824,,,,,,,,8912169,37994,4,0003446038,HE,Blümel Lehmann GmbH - Logistica,Wholesale SE,Meppen,77923,Jockelallee 5,DE,8912169379944,02,0348,D,+49886918524,+49369806171,,,,MX,Eletroeletronico,,BLÜMELLEHM,,,,,,,,,,P003,01
200,0000239115,ZLIF,Barber-Taylor - Materiais,Barber-Taylor - Materiais,,I5NMDK3DOPCL,20251130,,,1V5FOHMK,,GB5377658513,,0010011241,4578,GB259940305719,,,,,,,,3291020,09127,9,0005692188,LDN,Barber-Taylor - Materiais,Shared Services,Grayburgh,VK3975JX,Flat 64 Ellis Harbors,GB,3291020091279,02,,E,+31156888201,,,,,US,Industria de Embalagens,,BARBERTAYL,+37607897273,,,Manufatura Discreta,,1,,,,P001,01
700,0000239148,ZOTH,"Davis, Singh and Ortega - Servicos Industriais","Davis, Singh and Ortega - Servicos Industriais",,M5EA6,20190618,,,O934OKO10OX3ZAV8L,,US0937866184,,0010055635,9054,97-1893692,,,,,,,,0005447,95697,7,0007203363,IL,"Davis, Singh and Ortega - Servicos ",Packaging Holdings,East Markchester,94364,733 Gabrielle Land,US,0005447956977,01,6699,E,+12108973414,,,,,,Distribuicao Atacadista,,DAVISSINGH,+18015834409,,,Exportacao,,,,,,P004,02
300,0000239153,ZE02,Howe-Leach - Servicos Industriais,Howe-Leach - Servicos Industriais,,M6DEZOUHATQ,20181011,,,,,US5188289724,,0010041763,6212,33-1175471,41072995510,A87S65RINA4PEW9HRO,,,,,,1170228,92501,9,0001215651,WA,Howe-Leach - Servicos Industriais,Operations,Williamsport,33621,0794 John Centers Suite 596,US,1170228925019,01,8317,E,+17675380072,,,,,BR,,,HOWELEACH,,,,,,1,,,X,P004,02
300,0000239200,ZIMP,Barbier - Materiais,Barbier - Materiais,,HPASL,20210711,,0V57,,,FR6709316928,,0010088766,6930,RBZNSYJZ2,20080558729,,,,,,,7027087,41038,8,0005753698,OCC,Barbier - Materiais,Wholesale SA,Sainte CarolineVille,15960,"1, chemin Gabrielle Boulanger",FR,7027087410388,02,2489,F,+57951080101,,,,,GB,Industria Quimica,,BARBIER,,,,,,1,,,,P004,01
200,0000239244,ZOTH,Trommler Harloff GbR - Logistica,Trommler Harloff GbR - Logistica,,7DX0G01SAPE1,20141109,,,DE241897706,,,,0010089994,6150,DE623786497,,,,,,,,7763842,35563,5,0009181439,NW,Trommler Harloff GbR - Logistica,Shared Services,Ebermannstadt,57548,Natalija-Schüler-Gasse 96,DE,7763842355635,02,7298,D,+49809368508,,,,,GB,,,TROMMLERHA,,,,Importacao,,,,,,P001,02
400,0000239249,ZOTH,Nogueira Freitas S.A. - Servicos Industriais,Nogueira Freitas S.A. - Servicos Industriais,,B7ULRFNTY9,20130109,,,QLKBQI6FC,,,,0010030084,2221,50693673181979  ,,,,,,,X,7756268,40478,1,0000820985,GO,Nogueira Freitas S.A. - Servicos In,Tech LTDA,Fogaça,99719833,Vale Brito,BR,7756268404781,01,7919,P,+5579969976702,,,X,,MX,,,NOGUEIRAFR,,,Dra. Ana S,,,,,,,P003,01
600,0000239308,ZSVC,Flantz AG - Componentes,Flantz AG - Componentes,,H4NEU,20160527,,,,,DE2011502505,,0010119380,9017,DE587139158,94061562578,E0NUZNSRZN98JWVE60,,,,,,0571067,68654,9,0000028490,NW,Flantz AG - Componentes,Regional Hub,Bruchsal,30767,Koch IIstr. 2-8,DE,0571067686549,02,8851,D,+49673078029,,,,,US,Industria Quimica,,FLANTZAG,,,,,,,,,,P001,02
200,0000239324,ZE02,May-Wells - Logistica,May-Wells - Logistica,,ZV74LGD0IFSG,20180624,,,8ADF5NIX0NZD1VUZRY1P,,GB8452805007,,0010103721,3006,GB836084113507,,5FT2WBJ59SPBPOZL9F,,,,,,1505246,58991,0,0000613063,GLS,May-Wells - Logistica,Import,Joshuashire,GN5491QG,487 Butcher Radial,GB,1505246589910,02,3015,E,+51691232821,,,,,,,,MAYWELLS,,,,,,,,,,P001,
600,0000239362,ZE02,Harding-Weber - Materiais,Harding-Weber - Materiais,,9T4DRRVSWVG8,20120108,,VP8K,,,,,0010107943,8024,71-9262861,,,D73AWE6UC2SBOFHO79,,,,,8345997,06468,0,0003874455,,Harding-Weber - Materiais,Operations,Lake Shane,30738,17558 Wood Curve Apt. 494,US,8345997064680,02,2610,E,+15568965318,,,,,US,,,HARDINGWEB,,,,,,,,,,P001,02
700,0000239395,ZSVC,"Johnson, Martinez and Pruitt - Logistica","Johnson, Martinez and Pruitt - Logistica",,O9QJUCOS7HB,20130812,,,IDEBVO23M5V,,,,0010111442,2283,98-9514671,,,,,,,,2435390,40424,2,0001042592,NY,"Johnson, Martinez and Pruitt - Logi",Metals LLC,Mcphersonville,97498,9073 Thomas Tunnel,US,2435390404242,01,6070,E,+15813292992,,,,,DE,,,JOHNSONMAR,,,,Comercio B2C,450847,,,,,P002,02
300,0000239416,ZLIF,Matos - Componentes,Matos - Componentes,,QMBCMPTHEXFO,20200514,,D7U5,,,PT0595020197,,0010041422,6896,9YUGFIDMZ05BIAE0,,,,,,,,7109966,93313,0,0000634646,XX,Matos - Componentes,Shared Services,Costa da Caparica,71994,"Alameda Batista, S/N",PT,7109966933130,02,8224,P,+59750769580,,,,,GB,,,MATOS,+36543764266,,,,,1,,,,P002,01
812,0000239464,ZSVC,有限会社渡辺水産 - Componentes,有限会社渡辺水産 - Componentes,,KINLCT,20180915,,,,,JP8042690244,0000386449,0010109954,4629,0JN1ILARPX9DYNH7,,,,,,,,7324891,62775,2,0009769543,XX,有限会社渡辺水産 - Componentes,Operations,横浜市青葉区,01245,136 井上 Street,JP,7324891627752,01,9153,J,+62599036896,,,,,FR,Eletroeletronico,,有限会社渡辺水産,,,,,541347,,,,,P003,01
100,0000239472,ZIMP,Lebreton SARL - Componentes,Lebreton SARL - Componentes,,PU577ZF,20191228,X,,,,FR5061495659,,0010013169,2046,PISO4MAW5Y5N7WQG,,,94LUTEXV6GWFSGABVA,,,,,6992495,50326,9,0007934396,HDF,Lebreton SARL - Componentes,Wholesale SA,BonneauBourg,84817,"52, rue de Leblanc",FR,6992495503269,02,7145,F,+45508011523,+75796604025,,,,US,,,LEBRETONSA,,,,,,,voiture hiver,,,P002,01
